,address,city,cuisines,latitude,longitude,name,postalcode,websites
2307,1920 Jericho Tpke,East Northport,Mexican,40.837666,-73.33221,Baja Grill,11731,http://bajagrillny.com
2325,6 Luscombe Ave,Woods Hole,Mexican,41.523708,-70.66970563,Quicks Hole Taqueria,2543,http://www.quicksholewickedfresh.com
2326,6 Luscombe Ave,Woods Hole,Mexican,41.523708,-70.66970563,Quicks Hole Taqueria,2543,http://www.quicksholewickedfresh.com
2340,4423 Mission St,San Francisco,Mexican,37.727272,-122.432595,Costa Del Sol,94112,
2343,7210 NW Loop 410,San Antonio,Latin American Restaurants,29.452134732,-98.629632048,J Anthony's Seafood,78245,http://janthonys-seafood.com
2344,7210 NW Loop 410,San Antonio,Latin American Restaurants,29.452134732,-98.629632048,J Anthony's Seafood,78245,http://janthonys-seafood.com
2345,7210 NW Loop 410,San Antonio,Latin American Restaurants,29.452134732,-98.629632048,J Anthony's Seafood,78245,http://janthonys-seafood.com
2346,3100 Hamilton St,Hyattsville,Mexican,38.95611,-76.96328,Acapulco Spirit Restaurant,20782,http://www.acapulcospiritrestaurant.com/
2347,3100 Hamilton St,Hyattsville,Mexican,38.95611,-76.96328,Acapulco Spirit Restaurant,20782,http://www.acapulcospiritrestaurant.com/
2378,51 W Main St,Niantic,"Mexican,Take Out Restaurants",41.32116,-72.20965,East Coast Taco,6357,http://www.eastcoasttaco.com
2379,51 W Main St,Niantic,"Mexican,Take Out Restaurants",41.32116,-72.20965,East Coast Taco,6357,http://www.eastcoasttaco.com
2380,51 W Main St,Niantic,"Mexican,Take Out Restaurants",41.32116,-72.20965,East Coast Taco,6357,http://www.eastcoasttaco.com
2381,51 W Main St,Niantic,"Mexican,Take Out Restaurants",41.32116,-72.20965,East Coast Taco,6357,http://www.eastcoasttaco.com
2382,1375 Garden Hwy,Sacramento,Mexican,38.604042,-121.517703,Crawdad's River Cantina,95833,http://www.crawdadsrivercantina.com
2383,1375 Garden Hwy,Sacramento,Mexican,38.604042,-121.517703,Crawdad's River Cantina,95833,http://www.crawdadsrivercantina.com
2384,1375 Garden Hwy,Sacramento,Mexican,38.604042,-121.517703,Crawdad's River Cantina,95833,http://www.crawdadsrivercantina.com
2385,1 W Union St,Ashland,"Mexican,Latin American Restaurants",42.255641699,-71.46731017,Mexico City Taqueria,1721,"http://www.mexicocitytaqueria.com,http://bestexpresspizza.com"
2456,30 Gloucester St,Boston,Mexican,42.349901,-71.084531,Casa Romero,2115,http://www.casaromero.com/
2457,30 Gloucester St,Boston,Mexican,42.349901,-71.084531,Casa Romero,2115,http://www.casaromero.com/
2458,30 Gloucester St,Boston,Mexican,42.349901,-71.084531,Casa Romero,2115,http://www.casaromero.com/
2459,30 Gloucester St,Boston,Mexican,42.349901,-71.084531,Casa Romero,2115,http://www.casaromero.com/
2490,300 S Willow St,Manchester,Mexican Restaurants,42.96958,-71.45342,El Jimador,3103,https://www.facebook.com/LaFiestaMexicoRestauranteandCantina
2491,1212 E Main St,Duncan,Mexican Restaurants,34.918583,-82.11286,El Molcajete Mexican Restaurant,29334,http://elmexicanorestaurant.com
2492,1212 E Main St,Duncan,Mexican Restaurants,34.918583,-82.11286,El Molcajete Mexican Restaurant,29334,http://elmexicanorestaurant.com
2493,1212 E Main St,Duncan,Mexican Restaurants,34.918583,-82.11286,El Molcajete Mexican Restaurant,29334,http://elmexicanorestaurant.com
2494,1212 E Main St,Duncan,Mexican Restaurants,34.918583,-82.11286,El Molcajete Mexican Restaurant,29334,http://elmexicanorestaurant.com
2495,2045 N Western Ave,Chicago,Mexican,41.918915,-87.687106,Las Asadas Fresh Mexican Grill Taqueria,60647,http://www.lasasadasrestaurant.com
2496,2045 N Western Ave,Chicago,Mexican,41.918915,-87.687106,Las Asadas Fresh Mexican Grill Taqueria,60647,http://www.lasasadasrestaurant.com
2506,2929 W Cary St,Richmond,Latin American Restaurants,37.552414703,-77.478636134,Don't Look Back,23221,http://dontlookbackrva.com
2507,1623 E 7th St,Austin,Mexican Restaurants,30.263536,-97.72501,El Chilito,78702,http://www.elchilito.com
2519,100 W Hamilton Ave,Campbell,Mexican,37.29419,-121.95178,Los Dos Compadres Taqueria,95008,
2520,100 W Hamilton Ave,Campbell,Mexican,37.29419,-121.95178,Los Dos Compadres Taqueria,95008,
2521,100 W Hamilton Ave,Campbell,Mexican,37.29419,-121.95178,Los Dos Compadres Taqueria,95008,
2522,100 W Hamilton Ave,Campbell,Mexican,37.29419,-121.95178,Los Dos Compadres Taqueria,95008,
2530,4316 Veterans Memorial Blvd,Metairie,Mexican Restaurants,30.004059267,-90.180308818,Izzo's Illegal Burrito,70006,"http://izzos.com,http://www.izzos.com"
2531,4316 Veterans Memorial Blvd,Metairie,Mexican Restaurants,30.004059267,-90.180308818,Izzo's Illegal Burrito,70006,"http://izzos.com,http://www.izzos.com"
2532,4316 Veterans Memorial Blvd,Metairie,Mexican Restaurants,30.004059267,-90.180308818,Izzo's Illegal Burrito,70006,"http://izzos.com,http://www.izzos.com"
2560,60 Essex St,Rochelle Park,Mexican Restaurants,40.89399,-74.075676,Frijole Mexican Grill,7662,http://myfrijole.com
2561,60 Essex St,Rochelle Park,Mexican Restaurants,40.89399,-74.075676,Frijole Mexican Grill,7662,http://myfrijole.com
2562,60 Essex St,Rochelle Park,Mexican Restaurants,40.89399,-74.075676,Frijole Mexican Grill,7662,http://myfrijole.com
2563,60 Essex St,Rochelle Park,Mexican Restaurants,40.89399,-74.075676,Frijole Mexican Grill,7662,http://myfrijole.com
2573,7321 Madison St,Forest Park,Mexican,41.879643,-87.808196,Cocina Lobos,60130,http://www.cocinalobos.com
2574,7321 Madison St,Forest Park,Mexican,41.879643,-87.808196,Cocina Lobos,60130,http://www.cocinalobos.com
2575,178 Crystal Park Rd,Manitou Springs,Mexican,38.8530754,-104.896056,Crystal Park Cantina,80829,http://crystalparkcantina-hub.com
2576,178 Crystal Park Rd,Manitou Springs,Mexican,38.8530754,-104.896056,Crystal Park Cantina,80829,http://crystalparkcantina-hub.com
2599,102 E 14th Ave,Cordele,Mexican,31.965399689,-83.781688709,El Girasol,31015,http://elgirasol.net
2600,102 E 14th Ave,Cordele,Mexican,31.965399689,-83.781688709,El Girasol,31015,http://elgirasol.net
2601,102 E 14th Ave,Cordele,Mexican,31.965399689,-83.781688709,El Girasol,31015,http://elgirasol.net
2602,102 E 14th Ave,Cordele,Mexican,31.965399689,-83.781688709,El Girasol,31015,http://elgirasol.net
2625,115 W Campbell St,Arlington Heights,"Mexican, Latin American",42.082831,-87.984321,Mago Grill & Cantina - Arlington Heights,60005,http://www.magodining.com/
2626,115 W Campbell St,Arlington Heights,"Mexican, Latin American",42.082831,-87.984321,Mago Grill & Cantina - Arlington Heights,60005,http://www.magodining.com/
2637,2800 Clarendon Blvd,Arlington,Mexican,38.887952575,-77.0929788,Fuego Cocina Y Tequileria,22201,http://fuegova.com/fuego.html
2638,2800 Clarendon Blvd,Arlington,Mexican,38.887952575,-77.0929788,Fuego Cocina Y Tequileria,22201,http://fuegova.com/fuego.html
2639,2800 Clarendon Blvd,Arlington,Mexican,38.887952575,-77.0929788,Fuego Cocina Y Tequileria,22201,http://fuegova.com/fuego.html
2640,2800 Clarendon Blvd,Arlington,Mexican,38.887952575,-77.0929788,Fuego Cocina Y Tequileria,22201,http://fuegova.com/fuego.html
2641,2065 W Pensacola St,Tallahassee,Mexican Restaurants,30.44065,-84.31873,Burrito Boarder,32304,
2642,2065 W Pensacola St,Tallahassee,Mexican Restaurants,30.44065,-84.31873,Burrito Boarder,32304,
2643,2065 W Pensacola St,Tallahassee,Mexican Restaurants,30.44065,-84.31873,Burrito Boarder,32304,
2644,2065 W Pensacola St,Tallahassee,Mexican Restaurants,30.44065,-84.31873,Burrito Boarder,32304,
2645,6166 N Scottsdale Rd,Paradise Valley,Mexican,33.527863,-111.927073,Blanco Tacos + Tequila - The Borgata,85253,http://www.foxrc.com/restaurants/blanco-tacos-tequila/
2646,6166 N Scottsdale Rd,Paradise Valley,Mexican,33.527863,-111.927073,Blanco Tacos + Tequila - The Borgata,85253,http://www.foxrc.com/restaurants/blanco-tacos-tequila/
2679,6903 Airport Blvd,Austin,Mexican Restaurants,30.33583,-97.71788,Taqueria Los Jalicienses,78752,
2680,9585 Sierra Ave,Fontana,Mexican Restaurants,34.07970312,-117.435429108,Viva Villa Taqueria,92335,http://vivavillataqueria.com
2681,9585 Sierra Ave,Fontana,Mexican Restaurants,34.07970312,-117.435429108,Viva Villa Taqueria,92335,http://vivavillataqueria.com
2682,9585 Sierra Ave,Fontana,Mexican Restaurants,34.07970312,-117.435429108,Viva Villa Taqueria,92335,http://vivavillataqueria.com
2683,9585 Sierra Ave,Fontana,Mexican Restaurants,34.07970312,-117.435429108,Viva Villa Taqueria,92335,http://vivavillataqueria.com
2684,1140 Seabreeze Blvd,Fort Lauderdale,Mexican,26.108418,-80.106807,Dos Caminos - Fort Lauderdale,33316,http://www.doscaminos.com/
2685,70 E Main St,Bay Shore,Mexican,40.72257,-73.24613,Verde Kitchen & Cocktails,11706,"http://verdekitchen.com,http://www.verdekitchen.com"
2686,70 E Main St,Bay Shore,Mexican,40.72257,-73.24613,Verde Kitchen & Cocktails,11706,"http://verdekitchen.com,http://www.verdekitchen.com"
2740,7708 Rea Rd,Charlotte,Mexican,35.06205517,-80.815370678,Cantina 1511,28277,http://cantina15eleven.com
2741,7708 Rea Rd,Charlotte,Mexican,35.06205517,-80.815370678,Cantina 1511,28277,http://cantina15eleven.com
2742,7708 Rea Rd,Charlotte,Mexican,35.06205517,-80.815370678,Cantina 1511,28277,http://cantina15eleven.com
2743,7708 Rea Rd,Charlotte,Mexican,35.06205517,-80.815370678,Cantina 1511,28277,http://cantina15eleven.com
2744,300 19th Ave,San Francisco,Mexican,37.7823091,-122.4782769,Tia Margarita,94121,http://tiamargarita.net/
2745,300 19th Ave,San Francisco,Mexican,37.7823091,-122.4782769,Tia Margarita,94121,http://tiamargarita.net/
2746,300 19th Ave,San Francisco,Mexican,37.7823091,-122.4782769,Tia Margarita,94121,http://tiamargarita.net/
2747,300 19th Ave,San Francisco,Mexican,37.7823091,-122.4782769,Tia Margarita,94121,http://tiamargarita.net/
2748,1022 Bethania Rural Hall Rd,Rural Hall,Mexican Restaurants,36.213129084,-80.302673172,Monte Real,27045,http://www.realdelmontemexican.com
2749,1022 Bethania Rural Hall Rd,Rural Hall,Mexican Restaurants,36.213129084,-80.302673172,Monte Real,27045,http://www.realdelmontemexican.com
2750,920 E Palm Valley Blvd,Round Rock,Mexican,30.518391,-97.670743,Morelia Mexican Grill,78664,http://moreliamexicangrill.com
2751,82 Lafayette Ave,Suffern,Mexican Restaurants,41.11531,-74.15099,Chilitos,10901,
2752,82 Lafayette Ave,Suffern,Mexican Restaurants,41.11531,-74.15099,Chilitos,10901,
2753,82 Lafayette Ave,Suffern,Mexican Restaurants,41.11531,-74.15099,Chilitos,10901,
2754,82 Lafayette Ave,Suffern,Mexican Restaurants,41.11531,-74.15099,Chilitos,10901,
2755,82 Lafayette Ave,Suffern,Mexican Restaurants,41.11531,-74.15099,Chilitos,10901,
2756,905 Alarid St,Santa Fe,"Mexican,Mexican Restaurants",35.67914,-105.95299,La Choza Restaurant,87505,http://www.999dine.com/nm/lachoza/indexmain.html
2757,905 Alarid St,Santa Fe,"Mexican,Mexican Restaurants",35.67914,-105.95299,La Choza Restaurant,87505,http://www.999dine.com/nm/lachoza/indexmain.html
2758,905 Alarid St,Santa Fe,"Mexican,Mexican Restaurants",35.67914,-105.95299,La Choza Restaurant,87505,http://www.999dine.com/nm/lachoza/indexmain.html
2759,905 Alarid St,Santa Fe,"Mexican,Mexican Restaurants",35.67914,-105.95299,La Choza Restaurant,87505,http://www.999dine.com/nm/lachoza/indexmain.html
2760,905 Alarid St,Santa Fe,"Mexican,Mexican Restaurants",35.67914,-105.95299,La Choza Restaurant,87505,http://www.999dine.com/nm/lachoza/indexmain.html
2772,2112 Wade Hampton Blvd,Greenville,Mexican,34.886146559,-82.351917028,Corona Mexican Restaurant,29615,
2773,2112 Wade Hampton Blvd,Greenville,Mexican,34.886146559,-82.351917028,Corona Mexican Restaurant,29615,
2774,2112 Wade Hampton Blvd,Greenville,Mexican,34.886146559,-82.351917028,Corona Mexican Restaurant,29615,
2775,2112 Wade Hampton Blvd,Greenville,Mexican,34.886146559,-82.351917028,Corona Mexican Restaurant,29615,
2776,2112 Wade Hampton Blvd,Greenville,Mexican,34.886146559,-82.351917028,Corona Mexican Restaurant,29615,
2784,4875 Highway 6,Missouri City,Mexican,29.579733057,-95.580771543,Fuzzy's Taco Shop,77459,
2800,218 Locust St,Sterling,Mexican Restaurants,41.7874794,-89.695755004,Kelly's,61081,
